id;name;is_closed;url;review_count;categories;rating;coordinates;transactions;price;location;distance;neighborhood;borough
FRp1NwIyp6tkDU986cJkXQ;Piccola Cucina Estiatorio;False;https://www.yelp.com/biz/piccola-cucina-estiatorio-new-york?adjust_creative=3St_XrQdTUSTQzgpC2-OKA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3St_XrQdTUSTQzgpC2-OKA;298;['Italian', 'Seafood'];4.2;{'latitude': 40.7246, 'longitude': -74.0029799};['delivery', 'pickup'];High;{'address1': '75 Thompson St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10012', 'country': 'US', 'state': 'NY', 'display_address': ['75 Thompson St', 'New York, NY 10012']};5.684.519.310.665.930;Little Italy;Manhattan
KCBfW6sWl9Gx-LvMff08jg;Osteria Morini;False;https://www.yelp.com/biz/osteria-morini-new-york-3?adjust_creative=3St_XrQdTUSTQzgpC2-OKA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3St_XrQdTUSTQzgpC2-OKA;1352;['Italian', 'Cocktail Bars', 'Wine Bars'];4.0;{'latitude': 40.7219179851303, 'longitude': -73.9976472073402};['pickup'];High;{'address1': '218 Lafayette St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10012', 'country': 'US', 'state': 'NY', 'display_address': ['218 Lafayette St', 'New York, NY 10012']};4.586.928.584.022.870;Little Italy;Manhattan
7EAj8VJX_DoKlZdCJBE4Pg;La Bella Vita;False;https://www.yelp.com/biz/la-bella-vita-new-york?adjust_creative=3St_XrQdTUSTQzgpC2-OKA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3St_XrQdTUSTQzgpC2-OKA;526;['Italian'];4.0;{'latitude': 40.719816, 'longitude': -73.997403};['delivery'];Medium;{'address1': '163 Mulberry St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10013', 'country': 'US', 'state': 'NY', 'display_address': ['163 Mulberry St', 'New York, NY 10013']};3.972.676.583.244.840;Little Italy;Manhattan
Z67mgMkN3RfdPEX5mXsyYA;Piacere;False;https://www.yelp.com/biz/piacere-new-york?adjust_creative=3St_XrQdTUSTQzgpC2-OKA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3St_XrQdTUSTQzgpC2-OKA;748;['Pizza', 'Italian', 'Wine Bars'];4.2;{'latitude': 40.7196979, 'longitude': -73.9951175};['delivery', 'pickup'];Medium;{'address1': '351 Broome St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10013', 'country': 'US', 'state': 'NY', 'display_address': ['351 Broome St', 'New York, NY 10013']};5.890.063.770.481.560;Little Italy;Manhattan
WmK7GXwOnLSTRN1ocyUThg;Puglia Ristorante;False;https://www.yelp.com/biz/puglia-ristorante-new-york-2?adjust_creative=3St_XrQdTUSTQzgpC2-OKA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3St_XrQdTUSTQzgpC2-OKA;685;['Italian'];4.1;{'latitude': 40.7181606872639, 'longitude': -73.9976975651144};['pickup'];Medium;{'address1': '189 Hester St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10013', 'country': 'US', 'state': 'NY', 'display_address': ['189 Hester St', 'New York, NY 10013']};4.021.883.430.532.300;Little Italy;Manhattan
DI_FoHY84hfzTWwlzF76aw;Benito One;False;https://www.yelp.com/biz/benito-one-new-york?adjust_creative=3St_XrQdTUSTQzgpC2-OKA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3St_XrQdTUSTQzgpC2-OKA;875;['Italian'];4.2;{'latitude': 40.7200188460948, 'longitude': -73.9969412164592};['delivery', 'pickup'];Medium;{'address1': '174 Mulberry St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10013', 'country': 'US', 'state': 'NY', 'display_address': ['174 Mulberry St', 'New York, NY 10013']};4.381.946.546.874.580;Little Italy;Manhattan
Tias1_QRB5L-gzoSNNhOMA;Petrarca Cucina E Vino;False;https://www.yelp.com/biz/petrarca-cucina-e-vino-new-york-2?adjust_creative=3St_XrQdTUSTQzgpC2-OKA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3St_XrQdTUSTQzgpC2-OKA;229;['Italian', 'Wine Bars', 'Desserts'];3.8;{'latitude': 40.7189, 'longitude': -74.00458};['delivery'];High;{'address1': '34 White St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10013', 'country': 'US', 'state': 'NY', 'display_address': ['34 White St', 'New York, NY 10013']};2.186.812.062.985.670;Little Italy;Manhattan
eWMuXtaBzf0H5u0Vf_zpjw;Ciccio;False;https://www.yelp.com/biz/ciccio-new-york-11?adjust_creative=3St_XrQdTUSTQzgpC2-OKA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3St_XrQdTUSTQzgpC2-OKA;326;['Italian', 'Cocktail Bars', 'Diners'];4.3;{'latitude': 40.7263263267119, 'longitude': -74.0034471165676};['delivery'];Medium;{'address1': '190 6th Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10013', 'country': 'US', 'state': 'NY', 'display_address': ['190 6th Ave', 'New York, NY 10013']};7.619.676.762.291.610;Little Italy;Manhattan
HPvz-PHt2PYWV_X9eQSlnA;Il Cortile Restaurant;False;https://www.yelp.com/biz/il-cortile-restaurant-new-york?adjust_creative=3St_XrQdTUSTQzgpC2-OKA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3St_XrQdTUSTQzgpC2-OKA;807;['Italian'];3.7;{'latitude': 40.718005, 'longitude': -73.998268};['pickup', 'delivery', 'restaurant_reservation'];High;{'address1': '125 Mulberry St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10013', 'country': 'US', 'state': 'NY', 'display_address': ['125 Mulberry St', 'New York, NY 10013']};36.607.430.479.468.500;Little Italy;Manhattan
MCnexHfsclcOpLHS4_2U0A;San Carlo Osteria Piemonte;False;https://www.yelp.com/biz/san-carlo-osteria-piemonte-new-york-2?adjust_creative=3St_XrQdTUSTQzgpC2-OKA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3St_XrQdTUSTQzgpC2-OKA;320;['Italian', 'Wine Bars', 'Cocktail Bars'];4.4;{'latitude': 40.72517, 'longitude': -74.00212};['delivery', 'pickup'];High;{'address1': '90 Thompson St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10012', 'country': 'US', 'state': 'NY', 'display_address': ['90 Thompson St', 'New York, NY 10012']};6.210.439.466.679.700;Little Italy;Manhattan
zj8Lq1T8KIC5zwFief15jg;Prince Street Pizza;False;https://www.yelp.com/biz/prince-street-pizza-new-york-2?adjust_creative=3St_XrQdTUSTQzgpC2-OKA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3St_XrQdTUSTQzgpC2-OKA;5395;['Pizza', 'Italian'];4.3;{'latitude': 40.72308755605564, 'longitude': -73.99453001177575};['delivery', 'pickup'];Low;{'address1': '27 Prince St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10012', 'country': 'US', 'state': 'NY', 'display_address': ['27 Prince St', 'New York, NY 10012']};749.756.926.636.659;Little Italy;Manhattan
l7Z0p-PkSwIDPLPY1TRl8A;Emilios Ballato;False;https://www.yelp.com/biz/emilios-ballato-new-york?adjust_creative=3St_XrQdTUSTQzgpC2-OKA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3St_XrQdTUSTQzgpC2-OKA;635;['Italian'];3.9;{'latitude': 40.724567, 'longitude': -73.994466};['pickup'];High;{'address1': '55 E Houston St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10012', 'country': 'US', 'state': 'NY', 'display_address': ['55 E Houston St', 'New York, NY 10012']};8.483.398.154.213.160;Little Italy;Manhattan
M4pCWzdBCkp2g_d834a7Hw;Sauce;False;https://www.yelp.com/biz/sauce-new-york-3?adjust_creative=3St_XrQdTUSTQzgpC2-OKA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3St_XrQdTUSTQzgpC2-OKA;974;['Italian', 'Desserts', 'Comfort Food'];3.9;{'latitude': 40.7204716, 'longitude': -73.9893263};['pickup', 'delivery'];Medium;{'address1': '78 Rivington St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10002', 'country': 'US', 'state': 'NY', 'display_address': ['78 Rivington St', 'New York, NY 10002']};5.752.391.759.845.900;Lower East Side;Manhattan
ECw0vk1IykU3QIX1okSXdA;Saluggi's East;False;https://www.yelp.com/biz/saluggis-east-new-york-2?adjust_creative=3St_XrQdTUSTQzgpC2-OKA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3St_XrQdTUSTQzgpC2-OKA;157;['Pizza', 'Italian', 'Sports Bars'];3.9;{'latitude': 40.715948062187, 'longitude': -73.9873785183775};['pickup', 'delivery'];Medium;{'address1': '399 Grand St', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10002', 'country': 'US', 'state': 'NY', 'display_address': ['399 Grand St', 'New York, NY 10002']};23.260.060.125.564.000;Lower East Side;Manhattan
a4WZUTKn90dOkeY38JHNjQ;Aurora;False;https://www.yelp.com/biz/aurora-brooklyn?adjust_creative=3St_XrQdTUSTQzgpC2-OKA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3St_XrQdTUSTQzgpC2-OKA;884;['Italian', 'Comfort Food'];4.0;{'latitude': 40.715621, 'longitude': -73.964757};['pickup', 'delivery'];Medium;{'address1': '70 Grand St', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11249', 'country': 'US', 'state': 'NY', 'display_address': ['70 Grand St', 'Brooklyn, NY 11249']};16.900.352.758.762.600;Lower East Side;Manhattan
VqnPcfqYltgxAkIuTaGkYg;Tre;False;https://www.yelp.com/biz/tre-new-york?adjust_creative=3St_XrQdTUSTQzgpC2-OKA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3St_XrQdTUSTQzgpC2-OKA;542;['Italian', 'Wine Bars', 'Modern European'];3.9;{'latitude': 40.72184, 'longitude': -73.987714};['pickup', 'delivery'];Medium;{'address1': '173 Ludlow St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10002', 'country': 'US', 'state': 'NY', 'display_address': ['173 Ludlow St', 'New York, NY 10002']};6.311.262.300.275.450;Lower East Side;Manhattan
XHhRAKq6DArQXYhkgvwaow;Spaghetti Incident;False;https://www.yelp.com/biz/spaghetti-incident-new-york-2?adjust_creative=3St_XrQdTUSTQzgpC2-OKA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3St_XrQdTUSTQzgpC2-OKA;674;['Italian', 'Salad', 'Pasta Shops'];4.1;{'latitude': 40.7223153441439, 'longitude': -73.9899454318763};['pickup', 'delivery'];Medium;{'address1': '231 Eldridge St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10002', 'country': 'US', 'state': 'NY', 'display_address': ['231 Eldridge St', 'New York, NY 10002']};7.689.293.489.782.680;Lower East Side;Manhattan
rJfGgBleDYCVq2rkBr_w-Q;Barano;False;https://www.yelp.com/biz/barano-brooklyn?adjust_creative=3St_XrQdTUSTQzgpC2-OKA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3St_XrQdTUSTQzgpC2-OKA;351;['Pizza', 'Italian', 'Desserts'];4.4;{'latitude': 40.710372, 'longitude': -73.96794};['pickup', 'delivery'];High;{'address1': '26 Broadway', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11249', 'country': 'US', 'state': 'NY', 'display_address': ['26 Broadway', 'Brooklyn, NY 11249']};15.736.199.607.836.900;Lower East Side;Manhattan
5k_jwjhdFMPUNWhouGNzuA;Misi;False;https://www.yelp.com/biz/misi-brooklyn?adjust_creative=3St_XrQdTUSTQzgpC2-OKA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3St_XrQdTUSTQzgpC2-OKA;810;['Italian'];4.1;{'latitude': 40.71341, 'longitude': -73.96662};['delivery'];High;{'address1': '329 Kent Ave', 'address2': '', 'address3': None, 'city': 'Brooklyn', 'zip_code': '11249', 'country': 'US', 'state': 'NY', 'display_address': ['329 Kent Ave', 'Brooklyn, NY 11249']};15.700.317.971.206.200;Lower East Side;Manhattan
nHMDOIX32dGbfpuNUwsLNQ;AlMar;False;https://www.yelp.com/biz/almar-brooklyn-2?adjust_creative=3St_XrQdTUSTQzgpC2-OKA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3St_XrQdTUSTQzgpC2-OKA;517;['Italian', 'Breakfast & Brunch', 'Cocktail Bars'];3.9;{'latitude': 40.702662, 'longitude': -73.989177};['pickup', 'delivery'];Medium;{'address1': '111 Front St', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11201', 'country': 'US', 'state': 'NY', 'display_address': ['111 Front St', 'Brooklyn, NY 11201']};15.962.291.750.355.500;Lower East Side;Manhattan
m3PS0tIaa0ChcP8Y5S-DrQ;MAMA'S TOO!;False;https://www.yelp.com/biz/mamas-too-new-york?adjust_creative=3St_XrQdTUSTQzgpC2-OKA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3St_XrQdTUSTQzgpC2-OKA;842;['Pizza', 'Italian'];3.6;{'latitude': 40.80084, 'longitude': -73.96766};['delivery'];Medium;{'address1': '2750 Broadway', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10025', 'country': 'US', 'state': 'NY', 'display_address': ['2750 Broadway', 'New York, NY 10025']};2.063.983.490.164.240;Manhattan Valley;Manhattan
hVqZ4vihjL1gFTD-KdX-Tw;Gennaro;False;https://www.yelp.com/biz/gennaro-new-york-2?adjust_creative=3St_XrQdTUSTQzgpC2-OKA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3St_XrQdTUSTQzgpC2-OKA;445;['Italian', 'Wine Bars', 'Mediterranean'];3.7;{'latitude': 40.79178, 'longitude': -73.9718};['delivery', 'pickup'];Medium;{'address1': '665 Amsterdam Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10025', 'country': 'US', 'state': 'NY', 'display_address': ['665 Amsterdam Ave', 'New York, NY 10025']};8.902.274.011.359.010;Manhattan Valley;Manhattan
rJJiGJx3kfMAxtD7P7okHQ;Celeste Restaurant;False;https://www.yelp.com/biz/celeste-restaurant-new-york-4?adjust_creative=3St_XrQdTUSTQzgpC2-OKA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3St_XrQdTUSTQzgpC2-OKA;1018;['Italian', 'Pizza'];3.7;{'latitude': 40.78666, 'longitude': -73.97599};['delivery', 'pickup'];Medium;{'address1': '502 Amsterdam Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10024', 'country': 'US', 'state': 'NY', 'display_address': ['502 Amsterdam Ave', 'New York, NY 10024']};15.600.535.494.907.000;Manhattan Valley;Manhattan
F-eRrDik2KK0sNjpGiNbAg;Trattoria iL Gusto Wine Bar;False;https://www.yelp.com/biz/trattoria-il-gusto-wine-bar-new-york-2?adjust_creative=3St_XrQdTUSTQzgpC2-OKA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3St_XrQdTUSTQzgpC2-OKA;83;['Wine Bars', 'Italian', 'Desserts'];3.7;{'latitude': 40.789321, 'longitude': -73.96979};['delivery', 'pickup'];Medium;{'address1': '625 Columbus Ave', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10024', 'country': 'US', 'state': 'NY', 'display_address': ['625 Columbus Ave', 'New York, NY 10024']};11.003.645.019.224.600;Manhattan Valley;Manhattan
Qab4GBAxxjacF4KsXLFETA;Sal & Carmine's Pizza;False;https://www.yelp.com/biz/sal-and-carmines-pizza-new-york?adjust_creative=3St_XrQdTUSTQzgpC2-OKA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3St_XrQdTUSTQzgpC2-OKA;423;['Pizza', 'Italian'];3.8;{'latitude': 40.7983115, 'longitude': -73.9694405};['delivery', 'pickup'];Low;{'address1': '2671 Broadway', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10025', 'country': 'US', 'state': 'NY', 'display_address': ['2671 Broadway', 'New York, NY 10025']};202.740.236.244.238;Manhattan Valley;Manhattan
UpnHg_984LLZ28-kBB5MSQ;Bella Luna Restaurant;False;https://www.yelp.com/biz/bella-luna-restaurant-new-york?adjust_creative=3St_XrQdTUSTQzgpC2-OKA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3St_XrQdTUSTQzgpC2-OKA;376;['Italian', 'Wine Bars', 'Beer Bar'];3.6;{'latitude': 40.787762, 'longitude': -73.971458};['delivery', 'pickup'];Medium;{'address1': '574 Columbus Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10024', 'country': 'US', 'state': 'NY', 'display_address': ['574 Columbus Ave', 'New York, NY 10024']};130.025.667.512.117;Manhattan Valley;Manhattan
HpjArOwDD0ddcD2cvCDp6Q;Little Italy Pizza;False;https://www.yelp.com/biz/little-italy-pizza-new-york-17?adjust_creative=3St_XrQdTUSTQzgpC2-OKA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3St_XrQdTUSTQzgpC2-OKA;355;['Pizza', 'Italian'];4.0;{'latitude': 40.7918751922647, 'longitude': -73.9735541478506};['delivery', 'pickup'];Low;{'address1': '2476 Broadway', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10025', 'country': 'US', 'state': 'NY', 'display_address': ['2476 Broadway', 'New York, NY 10025']};9.569.192.297.653.070;Manhattan Valley;Manhattan
dsxgbkIKyu7x7JgpAKeZPA;Tarallucci e Vino Upper West Side;False;https://www.yelp.com/biz/tarallucci-e-vino-upper-west-side-new-york?adjust_creative=3St_XrQdTUSTQzgpC2-OKA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3St_XrQdTUSTQzgpC2-OKA;185;['Italian', 'Wine Bars', 'Breakfast & Brunch'];3.6;{'latitude': 40.78436, 'longitude': -73.9735};['delivery', 'pickup'];Medium;{'address1': '475 Columbus Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10024', 'country': 'US', 'state': 'NY', 'display_address': ['475 Columbus Ave', 'New York, NY 10024']};17.134.722.620.393.300;Manhattan Valley;Manhattan
h1_zWY2PVTZ5ul0RuiJ59g;Motorino Pizza;False;https://www.yelp.com/biz/motorino-new-york-3?adjust_creative=3St_XrQdTUSTQzgpC2-OKA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3St_XrQdTUSTQzgpC2-OKA;316;['Pizza', 'Italian'];3.6;{'latitude': 40.785662, 'longitude': -73.973032};['delivery', 'pickup'];Medium;{'address1': '510 Columbus Ave', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10024', 'country': 'US', 'state': 'NY', 'display_address': ['510 Columbus Ave', 'New York, NY 10024']};15.626.211.355.046.000;Manhattan Valley;Manhattan
lA6IvTF7J8fNC5puhyS3PA;Bellini;False;https://www.yelp.com/biz/bellini-new-york-4?adjust_creative=3St_XrQdTUSTQzgpC2-OKA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3St_XrQdTUSTQzgpC2-OKA;287;['Italian', 'Pizza', 'Wine Bars'];3.7;{'latitude': 40.78457, 'longitude': -73.97317};['delivery', 'pickup'];Medium;{'address1': '483 Columbus Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10024', 'country': 'US', 'state': 'NY', 'display_address': ['483 Columbus Ave', 'New York, NY 10024']};16.802.533.939.231.800;Manhattan Valley;Manhattan
vtA7DQF6C7bigUqKdwDQnA;Broadway Pizza;False;https://www.yelp.com/biz/broadway-pizza-new-york-5?adjust_creative=3St_XrQdTUSTQzgpC2-OKA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3St_XrQdTUSTQzgpC2-OKA;78;['Pizza', 'Italian', 'Mexican'];3.0;{'latitude': 40.79958, 'longitude': -73.96861};['delivery', 'pickup'];Low;{'address1': '2709 Broadway', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10025', 'country': 'US', 'state': 'NY', 'display_address': ['2709 Broadway', 'New York, NY 10025']};14.444.852.576.413.900;Manhattan Valley;Manhattan
8uz_6_ogNrpb_MxQnhjZGQ;Giovanni's Pizza;False;https://www.yelp.com/biz/giovannis-pizza-new-york?adjust_creative=3St_XrQdTUSTQzgpC2-OKA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3St_XrQdTUSTQzgpC2-OKA;122;['Pizza', 'Italian'];3.1;{'latitude': 40.8013162761927, 'longitude': -73.9612832665443};['delivery', 'pickup'];Low;{'address1': '1011 Columbus Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10025', 'country': 'US', 'state': 'NY', 'display_address': ['1011 Columbus Ave', 'New York, NY 10025']};5.900.406.123.335.340;Manhattan Valley;Manhattan
0-An09cESmsB4ItS1rdbig;Galati's Italian Restaurant;False;https://www.yelp.com/biz/galatis-italian-restaurant-perryville?adjust_creative=3St_XrQdTUSTQzgpC2-OKA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3St_XrQdTUSTQzgpC2-OKA;19;['Italian', 'Pizza', 'Buffets'];4.3;{'latitude': 37.7265783, 'longitude': -89.8626587};[];Medium;{'address1': '124 N Main St', 'address2': '', 'address3': '', 'city': 'Perryville', 'zip_code': '63775', 'country': 'US', 'state': 'MO', 'display_address': ['124 N Main St', 'Perryville, MO 63775']};48.147.218.256.392.100;Marble Hill;Manhattan
Xa9bsSaPkoYstHqZ-XZz3w;Castello's Restaurant & Catering;False;https://www.yelp.com/biz/castellos-restaurant-and-catering-poplar-bluff-4?adjust_creative=3St_XrQdTUSTQzgpC2-OKA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3St_XrQdTUSTQzgpC2-OKA;79;['Italian', 'Steakhouses', 'Seafood'];3.4;{'latitude': 36.7858448624611, 'longitude': -90.4296342283487};['restaurant_reservation'];Medium;{'address1': '2775 N Westwood Blvd', 'address2': '', 'address3': '', 'city': 'Poplar Bluff', 'zip_code': '63901', 'country': 'US', 'state': 'MO', 'display_address': ['2775 N Westwood Blvd', 'Poplar Bluff, MO 63901']};7.005.528.257.572.880;Marble Hill;Manhattan
PKfyNVvjPJZs7B-2lxDbbQ;Ciao;False;https://www.yelp.com/biz/ciao-cape-girardeau-2?adjust_creative=3St_XrQdTUSTQzgpC2-OKA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3St_XrQdTUSTQzgpC2-OKA;76;['Tuscan', 'Wine Bars', 'New American'];4.6;{'latitude': 37.330456674099, 'longitude': -89.5690360665321};['restaurant_reservation'];Medium;{'address1': '1650 N Kingshighway St', 'address2': '', 'address3': '', 'city': 'Cape Girardeau', 'zip_code': '63701', 'country': 'US', 'state': 'MO', 'display_address': ['1650 N Kingshighway St', 'Cape Girardeau, MO 63701']};3.635.165.123.810.190;Marble Hill;Manhattan
_vLaaZvKxmbAKMcZdnAwLQ;Speck Pizza + Street Food;False;https://www.yelp.com/biz/speck-pizza-street-food-cape-girardeau?adjust_creative=3St_XrQdTUSTQzgpC2-OKA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3St_XrQdTUSTQzgpC2-OKA;31;['Italian', 'Pizza', 'Cocktail Bars'];4.3;{'latitude': 37.30657893439346, 'longitude': -89.52311};[];Medium;{'address1': '430 Broadway', 'address2': '', 'address3': None, 'city': 'Cape Girardeau', 'zip_code': '63701', 'country': 'US', 'state': 'MO', 'display_address': ['430 Broadway', 'Cape Girardeau, MO 63701']};4.040.409.042.502.860;Marble Hill;Manhattan
eCnH0PhlAaGlXj88K1jdyw;Fazoli's;False;https://www.yelp.com/biz/fazolis-poplar-bluff?adjust_creative=3St_XrQdTUSTQzgpC2-OKA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3St_XrQdTUSTQzgpC2-OKA;17;['Italian', 'Fast Food', 'Pizza'];4.4;{'latitude': 36.781826, 'longitude': -90.426886};[];Low;{'address1': '2501 N. Westwood Blvd', 'address2': '', 'address3': '', 'city': 'Poplar Bluff', 'zip_code': '63901', 'country': 'US', 'state': 'MO', 'display_address': ['2501 N. Westwood Blvd', 'Poplar Bluff, MO 63901']};7.029.302.206.442.480;Marble Hill;Manhattan
4cjQnsKfx0nReuDRzZd10w;Pasta House;False;https://www.yelp.com/biz/pasta-house-farmington-3?adjust_creative=3St_XrQdTUSTQzgpC2-OKA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3St_XrQdTUSTQzgpC2-OKA;63;['Italian', 'Pasta Shops'];2.9;{'latitude': 37.793913, 'longitude': -90.43961};['delivery'];Medium;{'address1': '931 Valley Creek Dr', 'address2': '', 'address3': '', 'city': 'Farmington', 'zip_code': '63640', 'country': 'US', 'state': 'MO', 'display_address': ['931 Valley Creek Dr', 'Farmington, MO 63640']};6.792.531.315.227.200;Marble Hill;Manhattan
DPoTEMBHLNpJghqF4dR_hA;Pagliai's Pizza & Pasta;False;https://www.yelp.com/biz/pagliais-pizza-and-pasta-cape-girardeau?adjust_creative=3St_XrQdTUSTQzgpC2-OKA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3St_XrQdTUSTQzgpC2-OKA;72;['Pizza', 'Italian'];4.0;{'latitude': 37.30874, 'longitude': -89.53298};[];Medium;{'address1': '1129 Broadway St', 'address2': '', 'address3': '', 'city': 'Cape Girardeau', 'zip_code': '63701', 'country': 'US', 'state': 'MO', 'display_address': ['1129 Broadway St', 'Cape Girardeau, MO 63701']};3.954.363.127.237.920;Marble Hill;Manhattan
fJLG5Wzz-iT0QKoRXFSvjg;Pizza Villa;False;https://www.yelp.com/biz/pizza-villa-anna?adjust_creative=3St_XrQdTUSTQzgpC2-OKA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3St_XrQdTUSTQzgpC2-OKA;27;['Pizza', 'Italian'];4.4;{'latitude': 37.4596479, 'longitude': -89.2476849};[];Medium;{'address1': '108 Lafayette St', 'address2': '', 'address3': '', 'city': 'Anna', 'zip_code': '62906', 'country': 'US', 'state': 'IL', 'display_address': ['108 Lafayette St', 'Anna, IL 62906']};669.534.554.165.224;Marble Hill;Manhattan
Rm76fXUkAk6kDL-kv8B68w;Italian Village;False;https://www.yelp.com/biz/italian-village-carbondale?adjust_creative=3St_XrQdTUSTQzgpC2-OKA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3St_XrQdTUSTQzgpC2-OKA;62;['Pizza', 'Italian', 'Sandwiches'];3.2;{'latitude': 37.724054850736, 'longitude': -89.2147309761998};['pickup', 'delivery'];Medium;{'address1': '405 S Washington St', 'address2': '', 'address3': '', 'city': 'Carbondale', 'zip_code': '62901', 'country': 'US', 'state': 'IL', 'display_address': ['405 S Washington St', 'Carbondale, IL 62901']};820.953.794.386.998;Marble Hill;Manhattan
